Polymer Type,Unnamed: 1,Polymer,He,H2,O2,N2,CO2,CH4,Unnamed: 18,Unnamed: 19,Unnamed: 20,log10_He,log10_H2,log10_O2,log10_N2,log10_CO2,log10_CH4,log10_He_Bayesian,log10_H2_Bayesian,log10_O2_Bayesian,log10_N2_Bayesian,log10_CO2_Bayesian,log10_CH4_Bayesian,log10_He_etree,log10_H2_etree,log10_O2_etree,log10_N2_etree,log10_CO2_etree,log10_CH4_etree
Polyimides and Polypyrrolones,6FDA-TAB polypyrrolone,Polypyrrolone,166,,15.2,2.58,54,0.922,,Zimmerman 1999,http://dx.doi.org/10.1002/(SICI)1099-0488(19990615)37:12%3C1235::AID-POLB5%3E3.0.CO;2-J,2.220108088,,1.181843588,0.411619706,1.73239376,-0.035269079,2.220108088,2.21000645,1.181843588,0.411619706,1.73239376,-0.035269079,2.220108088,1.998499951,1.181843588,0.411619706,1.73239376,-0.035269079
Polyimides and Polypyrrolones,6FDA/PMDA(50/50)-TAB polypyrrolone,Polypyrrolone,65.3,,4.73,0.696,15.8,0.272,,Zimmerman 1999,http://dx.doi.org/10.1002/(SICI)1099-0488(19990615)37:12%3C1235::AID-POLB5%3E3.0.CO;2-J,1.814913181,,0.674861141,-0.15739076,1.198657087,-0.565431096,1.814913181,1.767132413,0.674861141,-0.15739076,1.198657087,-0.565431096,1.814913181,1.774856038,0.674861141,-0.15739076,1.198657087,-0.565431096
Polyimides and Polypyrrolones,6FDA/PMDA(25/75)-TAB polypyrrolone,Polypyrrolone,35.7,,1.01,0.0981,3.13,0.0224,,Zimmerman 1999,http://dx.doi.org/10.1002/(SICI)1099-0488(19990615)37:12%3C1235::AID-POLB5%3E3.0.CO;2-J,1.552668216,,0.004321374,-1.008330993,0.495544338,-1.649751982,1.552668216,1.396391659,0.004321374,-1.008330993,0.495544338,-1.649751982,1.552668216,1.147772813,0.004321374,-1.008330993,0.495544338,-1.649751982
Polyimides and Polypyrrolones,6FDA/PMDA(10/90)-TAB polypyrrolone,Polypyrrolone,22.5,,0.453,0.0362,1.11,0.0075,,Zimmerman 1999,http://dx.doi.org/10.1002/(SICI)1099-0488(19990615)37:12%3C1235::AID-POLB5%3E3.0.CO;2-J,1.352182518,,-0.343901798,-1.441291429,0.045322979,-2.124938737,1.352182518,1.147405746,-0.343901798,-1.441291429,0.045322979,-2.124938737,1.352182518,1.02661119,-0.343901798,-1.441291429,0.045322979,-2.124938737
Polyimides and Polypyrrolones,6FDA-TAB polypyrrolone,Polypyrrolone,,,15.2,2.58,54,0.9,,Burns 2003,http://dx.doi.org/10.1021/ma0259261,,,1.181843588,0.411619706,1.73239376,-0.045757491,2.25336943,2.237493213,1.181843588,0.411619706,1.73239376,-0.045757491,2.204020596,2.010857441,1.181843588,0.411619706,1.73239376,-0.045757491
Polyimides and Polypyrrolones,6FDA-TAB/mTrMPD (75/25) ,Pyrrolone/imide copolymer,,,15.9,3.06,73.7,1.675,,Burns 2003,http://dx.doi.org/10.1021/ma0259261,,,1.201397124,0.485721426,1.867467488,0.224014811,2.114283724,2.158084601,1.201397124,0.485721426,1.867467488,0.224014811,2.125349379,2.097452014,1.201397124,0.485721426,1.867467488,0.224014811
Polyimides and Polypyrrolones,6FDA-TAB/mTrMDP (50/50),Pyrrolone/imide copolymer,,,30.3,6.59,155,4.56,,Burns 2003,http://dx.doi.org/10.1021/ma0259261,,,1.481442629,0.818885415,2.190331698,0.658964843,2.238425268,2.33728645,1.481442629,0.818885415,2.190331698,0.658964843,2.20292389,2.24971407,1.481442629,0.818885415,2.190331698,0.658964843
Polyimides and Polypyrrolones,6FDA-mTrMPD polyimide,Polyimide,,,109,29.5,370,17.6,,Burns 2003,http://dx.doi.org/10.1021/ma0259261,,,2.037426498,1.469822016,2.568201724,1.245512668,2.692567765,2.789508537,2.037426498,1.469822016,2.568201724,1.245512668,2.572486538,2.744993268,2.037426498,1.469822016,2.568201724,1.245512668
Polyimides and Polypyrrolones,HQDPA-PADPO polypyrrolone,Polypyrrolone,,5.34,0.23,0.036,,,,Gao 1994,http://www.sciencedirect.com/science/article/pii/0376738893E0157F,,0.727541257,-0.638272164,-1.443697499,,,0.87923042,0.727541257,-0.638272164,-1.443697499,-0.044029186,-1.738603378,0.797739268,0.727541257,-0.638272164,-1.443697499,0.054640011,-1.625022279
Polyimides and Polypyrrolones,PMDA-TADPO polypyrrolone,Polypyrrolone,,5.06,0.14,0.013,,,,Gao 1994,http://www.sciencedirect.com/science/article/pii/0376738893E0157F,,0.704150517,-0.853871964,-1.886056648,,,0.858105913,0.704150517,-0.853871964,-1.886056648,-0.279694917,-2.310668271,0.830868488,0.704150517,-0.853871964,-1.886056648,-0.325282433,-2.076239408
Polyimides and Polypyrrolones,BPDA-TADPO polypyrrolone,Polypyrrolone,,6.56,0.24,0.023,,,,Gao 1994,http://www.sciencedirect.com/science/article/pii/0376738893E0157F,,0.816903839,-0.619788758,-1.638272164,,,0.935046946,0.816903839,-0.619788758,-1.638272164,-0.034666951,-1.982412783,0.85452634,0.816903839,-0.619788758,-1.638272164,-0.05188805,-1.726094191
Polyimides and Polypyrrolones,ODPA-TADPO polypyrrolone,Polypyrrolone,,6.88,0.22,0.026,,,,Gao 1994,http://www.sciencedirect.com/science/article/pii/0376738893E0157F,,0.837588438,-0.657577319,-1.585026652,,,0.97918921,0.837588438,-0.657577319,-1.585026652,-0.079860989,-1.976131402,0.878296641,0.837588438,-0.657577319,-1.585026652,-0.032270111,-1.780108994
Polyimides and Polypyrrolones,6FDA-TADPO polypyrrolone,Polypyrrolone,,54.9,5.04,0.81,,,,Gao 1994,http://www.sciencedirect.com/science/article/pii/0376738893E0157F,,1.739572344,0.702430536,-0.091514981,,,1.69637897,1.739572344,0.702430536,-0.091514981,1.31015769,-0.211350212,1.657670879,1.739572344,0.702430536,-0.091514981,1.32292027,-0.238235614
Polyimides and Polypyrrolones,6FDA-TABP polypyrrolone,Polypyrrolone,,74.4,7.75,1.44,,,,Gao 1994,http://www.sciencedirect.com/science/article/pii/0376738893E0157F,,1.871572936,0.889301703,0.158362492,,,1.810840133,1.871572936,0.889301703,0.158362492,1.499878578,0.067840907,1.851686616,1.871572936,0.889301703,0.158362492,1.525128102,-0.038017305
Polyimides and Polypyrrolones,SiDA-OTA polypyrrolone,Polypyrrolone,,12.7,0.63,0.102,,,,Hellums 1991,http://dx.doi.org/10.1002/app.1991.070431103,,1.103803721,-0.200659451,-0.991399828,,,1.19636218,1.103803721,-0.200659451,-0.991399828,0.391734629,-1.265705277,1.144307789,1.103803721,-0.200659451,-0.991399828,0.4110491,-1.133198842
Polyimides and Polypyrrolones,SiDA-ODA polyimide,Polypyrrolone,,5.21,0.33,0.058,,,,Hellums 1991,http://dx.doi.org/10.1002/app.1991.070431103,,0.716837723,-0.48148606,-1.236572006,,,0.846328719,0.716837723,-0.48148606,-1.236572006,0.131566267,-1.411204794,0.79616047,0.716837723,-0.48148606,-1.236572006,0.216926293,-1.31609115
Polyimides and Polypyrrolones,BPDA-OTA polypyrrolone,Polypyrrolone,,6.56,0.24,0.023,,,,Hellums 1991,http://dx.doi.org/10.1002/app.1991.070431103,,0.816903839,-0.619788758,-1.638272164,,,0.935046946,0.816903839,-0.619788758,-1.638272164,-0.034666951,-1.982412783,0.85452634,0.816903839,-0.619788758,-1.638272164,-0.05188805,-1.726094191
Polyimides and Polypyrrolones,OPDA-TADPO polypyrrolone,Polypyrrolone,,6.88,0.223,0.0261,,,,Gao 1996,http://www.sciencedirect.com/science/article/pii/0032386196810950,,0.837588438,-0.651695137,-1.583359493,,,0.977370783,0.837588438,-0.651695137,-1.583359493,-0.073302172,-1.970047488,0.886851962,0.837588438,-0.651695137,-1.583359493,-0.020009648,-1.782174596
Polyimides and Polypyrrolones,,Fluorinated poly(phenylene-imide) PI,,27.37,2.99,0.4,14.16,0.36,,Li 2007,http://dx.doi.org/10.1002/macp.200600461,,1.437274797,0.475671188,-0.397940009,1.151063253,-0.443697499,1.400297906,1.437274797,0.475671188,-0.397940009,1.151063253,-0.443697499,1.3986521,1.437274797,0.475671188,-0.397940009,1.151063253,-0.443697499
Polyimides and Polypyrrolones,,Fluorinated poly(phenylene-imide) PI-90,,26.03,3.01,0.59,14.64,0.39,,Li 2007,http://dx.doi.org/10.1002/macp.200600461,,1.415474168,0.478566496,-0.229147988,1.165541077,-0.408935393,1.459083346,1.415474168,0.478566496,-0.229147988,1.165541077,-0.408935393,1.374208694,1.415474168,0.478566496,-0.229147988,1.165541077,-0.408935393
Polyimides and Polypyrrolones,,Fluorinated poly(phenylene-imide) PI-75,,23.71,2.65,0.49,13.45,0.36,,Li 2007,http://dx.doi.org/10.1002/macp.200600461,,1.374931554,0.423245874,-0.30980392,1.128722284,-0.443697499,1.399609943,1.374931554,0.423245874,-0.30980392,1.128722284,-0.443697499,1.362367163,1.374931554,0.423245874,-0.30980392,1.128722284,-0.443697499
Polyimides and Polypyrrolones,,Fluorinated poly(phenylene-imide) PI-50,,16.66,1.66,0.3,8.06,0.26,,Li 2007,http://dx.doi.org/10.1002/macp.200600461,,1.221674997,0.220108088,-0.522878745,0.906335042,-0.585026652,1.239483373,1.221674997,0.220108088,-0.522878745,0.906335042,-0.585026652,1.18582224,1.221674997,0.220108088,-0.522878745,0.906335042,-0.585026652
Polyimides and Polypyrrolones,,Fluorinated poly(phenylene-imide) PI-25,,11.04,0.87,0.14,4,0.14,,Li 2007,http://dx.doi.org/10.1002/macp.200600461,,1.042969073,-0.060480747,-0.853871964,0.602059991,-0.853871964,1.050852056,1.042969073,-0.060480747,-0.853871964,0.602059991,-0.853871964,1.081465944,1.042969073,-0.060480747,-0.853871964,0.602059991,-0.853871964
Polyimides and Polypyrrolones,,Fluorinated poly(phenylene-imide) PI-10,,9.98,0.78,0.12,3.61,0.13,,Li 2007,http://dx.doi.org/10.1002/macp.200600461,,0.999130541,-0.107905397,-0.920818754,0.557507202,-0.886056648,0.997024702,0.999130541,-0.107905397,-0.920818754,0.557507202,-0.886056648,1.003680981,0.999130541,-0.107905397,-0.920818754,0.557507202,-0.886056648
Polyimides and Polypyrrolones,FBP-BTDA PI,Polyimide,,,6.24,0.95,36.07,0.94,,Dasgupta 2010,http://www.sciencedirect.com/science/article/pii/S0376738810004680,,,0.79518459,-0.022276395,1.557146142,-0.026872146,1.646686944,1.752682128,0.79518459,-0.022276395,1.557146142,-0.026872146,1.742204097,1.75642241,0.79518459,-0.022276395,1.557146142,-0.026872146
Polyimides and Polypyrrolones,FBP-6FDA PI,Polyimide,,,13.46,2.06,53.09,1.34,,Dasgupta 2010,http://www.sciencedirect.com/science/article/pii/S0376738810004680,,,1.12904506,0.31386722,1.725012725,0.127104798,2.032185157,2.102896585,1.12904506,0.31386722,1.725012725,0.127104798,2.032965187,2.024401791,1.12904506,0.31386722,1.725012725,0.127104798
Polyimides and Polypyrrolones,FBP-ODPA PI,Polyimide,,,7.86,1.22,25.91,1.04,,Dasgupta 2010,http://www.sciencedirect.com/science/article/pii/S0376738810004680,,,0.895422546,0.086359831,1.413467413,0.017033339,1.78501425,1.8454371,0.895422546,0.086359831,1.413467413,0.017033339,1.754643161,1.762213441,0.895422546,0.086359831,1.413467413,0.017033339
Polyimides and Polypyrrolones,FBP-BPADA PI,Polyimide,,,7.01,1.19,22.52,1.01,,Dasgupta 2010,http://www.sciencedirect.com/science/article/pii/S0376738810004680,,,0.845718018,0.075546961,1.352568386,0.004321374,1.744142476,1.785954562,0.845718018,0.075546961,1.352568386,0.004321374,1.718467898,1.701663266,0.845718018,0.075546961,1.352568386,0.004321374
Polyimides and Polypyrrolones,Matrimid 5218 PI,Polyimide,22,,1.9,0.27,8.7,0.24,,Guiver 2002,http://dx.doi.org/10.1002/pola.10516,1.342422681,,0.278753601,-0.568636236,0.939519253,-0.619788758,1.342422681,1.360781443,0.278753601,-0.568636236,0.939519253,-0.619788758,1.342422681,1.377531435,0.278753601,-0.568636236,0.939519253,-0.619788758
Polyimides and Polypyrrolones,Matrimid 5218 PI,Polyimide,21,,1.7,0.25,6.5,0.19,,Xiao 2005,http://dx.doi.org/10.1021/ma051354j,1.322219295,,0.230448921,-0.602059991,0.812913357,-0.721246399,1.322219295,1.303846479,0.230448921,-0.602059991,0.812913357,-0.721246399,1.322219295,1.30122318,0.230448921,-0.602059991,0.812913357,-0.721246399
Polyimides and Polypyrrolones,Brominated Matrimid 5218 PI,Polyimide,38,,3.6,0.55,13.3,0.44,,Xiao 2005,http://dx.doi.org/10.1021/ma051354j,1.579783597,,0.556302501,-0.259637311,1.123851641,-0.356547324,1.579783597,1.597170231,0.556302501,-0.259637311,1.123851641,-0.356547324,1.579783597,1.61005224,0.556302501,-0.259637311,1.123851641,-0.356547324
Polyimides and Polypyrrolones,BPI PMDA PI,Polyimide,,,12.22,2.36,44.68,1.52,,Dasgupta 2009,http://www.sciencedirect.com/science/article/pii/S0376738809006516,,,1.087071206,0.372912003,1.650113164,0.181843588,1.990212594,2.022879969,1.087071206,0.372912003,1.650113164,0.181843588,1.973181484,1.993825281,1.087071206,0.372912003,1.650113164,0.181843588
Polyimides and Polypyrrolones,BPI-BTDA PI,Polyimide,,,7.98,1.32,34.2,0.88,,Dasgupta 2009,http://www.sciencedirect.com/science/article/pii/S0376738809006516,,,0.902002891,0.120573931,1.534026106,-0.055517328,1.848572731,1.890999433,0.902002891,0.120573931,1.534026106,-0.055517328,1.855612318,1.871554251,0.902002891,0.120573931,1.534026106,-0.055517328
Polyimides and Polypyrrolones,BPI-6FDA PI,Polyimide,,,14.98,2.44,57.45,1.62,,Dasgupta 2009,http://www.sciencedirect.com/science/article/pii/S0376738809006516,,,1.175511813,0.387389826,1.759290033,0.209515015,2.056922477,2.126775155,1.175511813,0.387389826,1.759290033,0.209515015,2.060060204,2.036890752,1.175511813,0.387389826,1.759290033,0.209515015
Polyimides and Polypyrrolones,BPI-ODA,Polyimide,,,8.95,1.42,35.78,0.98,,Dasgupta 2009,http://www.sciencedirect.com/science/article/pii/S0376738809006516,,,0.951823035,0.152288344,1.553640336,-0.008773924,1.880674467,1.933416076,0.951823035,0.152288344,1.553640336,-0.008773924,1.83564656,1.86340746,0.951823035,0.152288344,1.553640336,-0.008773924
Polyimides and Polypyrrolones,BPI-BPADA PI,Polyimide,,,10.95,2.08,39.45,1.38,,Dasgupta 2009,http://www.sciencedirect.com/science/article/pii/S0376738809006516,,,1.039414119,0.318063335,1.596047008,0.139879086,1.947968383,1.979197573,1.039414119,0.318063335,1.596047008,0.139879086,1.87060617,1.969804285,1.039414119,0.318063335,1.596047008,0.139879086
Polyimides and Polypyrrolones,Matrimid 5218,,26.06,27.16,2,0.28,7,0.21,,Hosseini 2009,http://www.sciencedirect.com/science/article/pii/S0376738808010314,1.415974411,1.433929766,0.301029996,-0.552841969,0.84509804,-0.677780705,1.415974411,1.433929766,0.301029996,-0.552841969,0.84509804,-0.677780705,1.415974411,1.433929766,0.301029996,-0.552841969,0.84509804,-0.677780705
Polyimides and Polypyrrolones,P84 PI,Polyimide,11.29,9.09,0.402,0.05,1.37,0.028,,Hosseini 2009,http://www.sciencedirect.com/science/article/pii/S0376738808010314,1.052693942,0.958563883,-0.395773947,-1.301029996,0.136720567,-1.552841969,1.052693942,0.958563883,-0.395773947,-1.301029996,0.136720567,-1.552841969,1.052693942,0.958563883,-0.395773947,-1.301029996,0.136720567,-1.552841969
Polyimides and Polypyrrolones,P84 PI,Polyimide,14.62,,0.89,0.102,1.39,,,Shen 2010,http://dx.doi.org/10.1002/app.31810,1.164947373,,-0.050609993,-0.991399828,0.1430148,,1.164947373,1.059578106,-0.050609993,-0.991399828,0.1430148,-1.214778364,1.164947373,1.077593155,-0.050609993,-0.991399828,0.1430148,-1.090381779
Polyimides and Polypyrrolones,PI Ib,Polyimide,,,0.69,0.08,4.73,0.08,,Chang 2008,http://dx.doi.org/10.1002/pola.23082,,,-0.161150909,-1.096910013,0.674861141,-1.096910013,0.951214867,0.983415212,-0.161150909,-1.096910013,0.674861141,-1.096910013,1.152752719,1.087891107,-0.161150909,-1.096910013,0.674861141,-1.096910013
Polyimides and Polypyrrolones,PI IIb,Polyimide,,,4.28,0.89,16.82,0.5,,Chang 2008,http://dx.doi.org/10.1002/pola.23082,,,0.631443769,-0.050609993,1.225825991,-0.301029996,1.686706166,1.643457525,0.631443769,-0.050609993,1.225825991,-0.301029996,1.633888995,1.604501051,0.631443769,-0.050609993,1.225825991,-0.301029996
Polyimides and Polypyrrolones,PI IIIb,Polyimide,,,1.97,0.45,11.77,1.24,,Chang 2008,http://dx.doi.org/10.1002/pola.23082,,,0.294466226,-0.346787486,1.070776463,0.093421685,0.941319529,1.063518873,0.294466226,-0.346787486,1.070776463,0.093421685,1.178202712,1.210101244,0.294466226,-0.346787486,1.070776463,0.093421685
Polyimides and Polypyrrolones,PI IVb,Polyimide,,,2.94,0.59,12.97,0.4,,Chang 2008,http://dx.doi.org/10.1002/pola.23082,,,0.46834733,-0.229147988,1.112939976,-0.397940009,1.508528696,1.479461825,0.46834733,-0.229147988,1.112939976,-0.397940009,1.365926876,1.405687723,0.46834733,-0.229147988,1.112939976,-0.397940009
Polyimides and Polypyrrolones,PEI-I,Polyetherimide,,,17.08,3.11,36.61,1.51,,Sen 2009,http://www.sciencedirect.com/science/article/pii/S0376738809005365,,,1.232487866,0.492760389,1.563599729,0.178976947,2.206286503,2.193845034,1.232487866,0.492760389,1.563599729,0.178976947,2.079647775,1.974438515,1.232487866,0.492760389,1.563599729,0.178976947
Polyimides and Polypyrrolones,PEI-II,Polyetherimide,,,15.17,2.87,33.12,1.19,,Sen 2009,http://www.sciencedirect.com/science/article/pii/S0376738809005365,,,1.180985581,0.457881897,1.520090328,0.075546961,2.2118726,2.171168819,1.180985581,0.457881897,1.520090328,0.075546961,1.91899448,1.961816588,1.180985581,0.457881897,1.520090328,0.075546961
Polyimides and Polypyrrolones,PEI-III,Polyetherimide,,,12.15,1.91,51.92,1.95,,Sen 2009,http://www.sciencedirect.com/science/article/pii/S0376738809005365,,,1.084576278,0.281033367,1.715334684,0.290034611,1.860019874,1.981282463,1.084576278,0.281033367,1.715334684,0.290034611,1.918317196,1.996445487,1.084576278,0.281033367,1.715334684,0.290034611
Polyimides and Polypyrrolones,PEI-IV,Polyetherimide,,,11.65,1.78,45.31,1.68,,Sen 2009,http://www.sciencedirect.com/science/article/pii/S0376738809005365,,,1.066325925,0.250420002,1.656194062,0.225309282,1.875608955,1.982163088,1.066325925,0.250420002,1.656194062,0.225309282,1.898203276,1.971064547,1.066325925,0.250420002,1.656194062,0.225309282
Polyimides and Polypyrrolones,PEI 8a,Polyetherimide,,,9.92,1.02,23.87,0.35,,Sen 2010,http://www.sciencedirect.com/science/article/pii/S0376738810007350,,,0.996511672,0.008600172,1.377852419,-0.455931956,2.172646324,2.162937467,0.996511672,0.008600172,1.377852419,-0.455931956,1.87177495,1.735235415,0.996511672,0.008600172,1.377852419,-0.455931956
Polyimides and Polypyrrolones,PEI 8b,Polyetherimide,,,36.08,3.35,52.98,1.21,,Sen 2010,http://www.sciencedirect.com/science/article/pii/S0376738810007350,,,1.557266529,0.525044807,1.724111954,0.08278537,2.597225297,2.640917283,1.557266529,0.525044807,1.724111954,0.08278537,2.312175213,2.117180496,1.557266529,0.525044807,1.724111954,0.08278537
Polyimides and Polypyrrolones,PEI 8d,Polyetherimide,,,13.07,1.12,22.64,0.41,,Sen 2010,http://www.sciencedirect.com/science/article/pii/S0376738810007350,,,1.116275588,0.049218023,1.354876423,-0.387216143,2.267403738,2.278748667,1.116275588,0.049218023,1.354876423,-0.387216143,1.883853943,1.818753874,1.116275588,0.049218023,1.354876423,-0.387216143
Polymers with High Free Volume,AF2400 (TFE/BDD87),"87 mol % 2,2-bis(trifluoromethyl)-4,5-diflouro-1,3-dioxole (BDD) and 13 mol % tetrafluoroethylene (TFE)",,2100,1290,480,2200,390,,Merkel 1999,http://dx.doi.org/10.1021/ma9814402,,3.322219295,3.11058971,2.681241237,3.342422681,2.591064607,3.206105493,3.322219295,3.11058971,2.681241237,3.342422681,2.591064607,3.014449689,3.322219295,3.11058971,2.681241237,3.342422681,2.591064607
Polymers with High Free Volume,AF1600 (TFE/BDD65),"65 mol % 2,2-bis(trifluoromethyl)-4,5-diflouro-1,3-dioxole (BDD) and 35 mol % tetrafluoroethylene (TFE)",,595,350,114,481,74.6,,Alentiev 2002,http://dx.doi.org/10.1021/ma020494f,,2.774516966,2.544068044,2.056904851,2.682145076,1.872738827,2.783852555,2.774516966,2.544068044,2.056904851,2.682145076,1.872738827,2.541190195,2.774516966,2.544068044,2.056904851,2.682145076,1.872738827
Polymers with High Free Volume,PTMSP,poly(1-trimethylsilyl-1-propyne),6500,17000,9700,6300,34000,15000,,Toy 2000,http://dx.doi.org/10.1021/ma991566e,3.812913357,4.230448921,3.986771734,3.799340549,4.531478917,4.176091259,3.812913357,4.230448921,3.986771734,3.799340549,4.531478917,4.176091259,3.812913357,4.230448921,3.986771734,3.799340549,4.531478917,4.176091259
Polymers with High Free Volume,PMP,poly(4-methyl-2-pentyne),2600,5800,2700,1300,11000,2900,,Merkel 2003,http://dx.doi.org/10.1021/ma0341566,3.414973348,3.763427994,3.431363764,3.113943352,4.041392685,3.462397998,3.414973348,3.763427994,3.431363764,3.113943352,4.041392685,3.462397998,3.414973348,3.763427994,3.431363764,3.113943352,4.041392685,3.462397998
Polymers with High Free Volume,PPP,poly(1-phenyl-1-propyne),,280,57,21,260,,,,,,2.447158031,1.755874856,1.322219295,2.414973348,,2.295160346,2.447158031,1.755874856,1.322219295,2.414973348,1.407888703,2.22303423,2.447158031,1.755874856,1.322219295,2.414973348,1.521375375
Polymers with High Free Volume,PTMSDPA,poly(1-phenyl-2-(p-(trimethyl-silyl)phenyl)acetylene),1100,2600,1200,560,4900,1600,,Toy 2000,http://dx.doi.org/10.1021/ma991566e,3.041392685,3.414973348,3.079181246,2.748188027,3.69019608,3.204119983,3.041392685,3.414973348,3.079181246,2.748188027,3.69019608,3.204119983,3.041392685,3.414973348,3.079181246,2.748188027,3.69019608,3.204119983
